DateTime,temp_c_ple,humidity_ple,pressure_ple,pm1_0a,pm2_5a,pm10_0a,pm1_0b,pm2_5b,pm10_0b,temp_c_keg,humidity_keg,pressure_keg,pm1_0k,pm2_5k,pm10_0k
2024-06-04 02:04:00,30.0,63.0,983.7,8.28,12.49,14.51,8.04,12.23,12.52,27.34,63.97,98384.54,9.64,13.6,14.66
2024-06-04 02:06:00,28.89,61.0,982.47,8.6,13.31,13.92,7.51,10.53,10.58,27.33,62.7,98383.79,9.2,13.95,14.6
2024-06-04 02:08:00,30.0,60.0,983.63,8.0,13.23,14.98,7.96,12.02,12.46,27.35,65.07,98381.16,9.2,13.85,14.56
2024-06-04 02:10:00,30.0,61.0,983.59,7.93,11.33,11.98,7.2,10.71,11.85,27.36,64.99,98375.68,8.98,12.72,13.48
2024-06-04 02:12:00,29.44,62.0,983.53,7.51,11.77,12.49,6.98,11.0,11.48,27.33,63.01,98370.95,7.96,11.39,11.7
2024-06-04 02:14:00,30.0,62.0,983.56,7.81,11.59,13.5,7.57,11.3,11.66,27.32,61.73,98368.93,8.78,13.84,14.36
2024-06-04 02:16:00,30.0,60.0,983.57,7.68,11.73,12.7,7.67,11.5,12.41,27.34,65.37,98370.04,8.74,12.16,13.1
2024-06-04 02:18:00,30.0,61.0,983.52,8.07,12.56,13.2,7.68,11.93,13.63,27.3,65.73,98369.32,8.65,12.16,13.02
2024-06-04 02:20:00,30.0,62.0,983.54,8.08,13.92,14.53,7.37,11.32,11.42,27.32,66.46,98368.4,8.61,12.51,12.94
2024-06-04 02:22:00,30.0,61.0,983.5,7.65,12.82,13.6,7.7,11.76,11.89,27.33,64.6,98366.8,8.78,12.68,13.5
2024-06-04 02:24:00,29.44,61.0,983.49,8.55,13.56,14.35,7.57,12.89,13.05,27.35,65.23,98364.12,8.28,12.34,12.98
2024-06-04 02:26:00,29.44,58.0,983.44,8.38,12.75,13.76,8.21,12.3,13.05,27.32,63.45,98361.02,8.49,12.95,13.81
2024-06-04 02:28:00,29.44,59.0,983.43,8.38,13.39,14.34,8.22,12.07,12.48,27.31,64.48,98359.45,8.96,12.34,12.82
2024-06-04 02:30:00,29.44,59.0,983.39,8.12,12.82,13.67,7.8,11.48,11.88,27.25,61.87,98355.54,8.96,13.39,14.51
2024-06-04 02:32:00,30.0,62.0,983.36,8.55,12.57,13.86,7.8,13.0,13.4,27.21,62.48,98352.79,9.31,13.52,14.54
2024-06-04 02:34:00,30.0,60.0,983.34,8.22,12.8,13.33,8.29,12.49,12.75,27.2,64.16,98350.18,9.45,13.32,14.38
2024-06-04 02:36:00,29.44,60.0,983.32,8.81,13.06,13.38,8.32,12.77,13.02,27.26,65.8,98346.93,9.66,14.16,15.02
2024-06-04 02:38:00,29.44,61.0,983.3,8.75,14.25,14.91,8.0,12.52,13.18,27.24,62.84,98343.57,10.16,14.9,16.06
2024-06-04 02:40:00,29.44,59.0,983.25,8.85,13.44,14.61,8.96,12.35,12.37,27.25,62.78,98340.4,9.9,14.11,14.76
2024-06-04 02:42:00,29.44,59.0,983.18,9.27,14.12,15.12,8.6,12.62,13.33,27.24,61.61,98337.0,9.46,13.74,14.3
2024-06-04 02:44:00,29.44,61.0,983.18,9.38,14.24,14.6,8.86,13.18,13.7,27.19,61.63,98332.52,10.18,13.9,14.38
2024-06-04 02:46:00,29.44,60.0,983.14,8.84,13.33,14.73,9.25,13.7,14.44,27.16,65.89,98327.75,10.72,15.92,17.36
2024-06-04 02:48:00,29.44,59.0,983.13,9.84,15.09,16.11,9.45,14.12,15.28,27.14,62.95,98325.34,10.31,14.06,14.64
2024-06-04 02:50:00,29.44,61.0,983.18,8.33,13.74,14.11,10.0,14.61,15.04,27.18,63.85,98325.03,11.19,16.62,17.36
2024-06-04 02:52:00,29.44,61.0,983.2,10.56,16.59,17.1,9.86,15.05,15.24,27.15,62.82,98326.07,10.94,15.88,16.59
2024-06-04 02:54:00,29.44,61.0,983.2,9.59,14.38,15.84,9.36,13.62,14.58,27.15,65.5,98328.29,11.51,16.95,18.15
2024-06-04 02:56:00,29.44,59.0,983.17,9.6,13.68,15.02,9.57,14.02,14.43,27.17,65.71,98331.15,10.42,14.71,15.09
2024-06-04 02:58:00,29.44,60.0,983.22,9.89,14.31,15.11,9.65,14.46,14.82,27.16,64.5,98333.19,10.41,14.84,14.99
2024-06-04 03:00:00,29.44,59.0,983.25,9.77,14.68,16.49,9.35,13.04,13.48,27.11,62.42,98331.61,10.78,16.35,17.21
2024-06-04 03:02:00,29.44,60.0,983.24,8.95,13.66,14.39,8.46,12.02,12.54,27.13,64.53,98334.74,10.02,14.34,14.72
2024-06-04 03:04:00,29.44,60.0,983.25,9.35,14.49,15.64,7.95,11.79,12.09,27.13,63.78,98336.92,9.3,13.45,14.58
2024-06-04 03:06:00,29.44,60.0,983.26,9.29,13.65,14.63,8.48,12.56,13.5,27.14,63.2,98337.85,9.4,13.1,14.06
2024-06-04 03:08:00,29.44,60.0,983.2,8.48,12.75,13.5,8.02,12.39,12.56,27.17,64.5,98338.08,9.78,13.91,14.52
2024-06-04 03:10:00,29.44,60.0,983.2,7.79,12.23,13.64,7.57,11.23,11.62,27.16,65.78,98336.6,9.21,12.38,12.82
2024-06-04 03:12:00,29.44,59.0,983.16,6.4,10.4,12.77,7.48,10.14,10.55,27.05,64.59,98333.66,9.31,13.31,13.96
2024-06-04 03:14:00,29.44,60.0,983.14,6.91,10.57,11.35,6.35,9.87,10.71,26.93,64.87,98332.71,7.81,12.4,13.08
2024-06-04 03:16:00,29.44,61.0,983.09,6.15,9.7,9.7,6.45,9.36,9.36,26.92,64.1,98329.41,7.48,10.84,11.7
2024-06-04 03:18:00,29.44,63.0,983.09,6.4,10.94,11.98,6.39,9.96,9.96,26.96,63.73,98324.91,6.9,10.49,10.88
2024-06-04 03:20:00,29.44,59.0,983.13,6.51,9.89,10.38,5.67,9.16,9.46,27.03,65.39,98323.21,7.25,11.21,11.91
2024-06-04 03:22:00,29.44,60.0,983.16,7.16,10.38,12.02,5.77,8.52,8.69,27.06,64.61,98323.55,7.35,10.95,11.36
2024-06-04 03:24:00,29.44,62.0,983.21,6.89,10.96,12.65,6.0,8.37,8.86,27.0,64.39,98325.52,6.52,10.36,10.54
2024-06-04 03:26:00,29.44,62.0,983.3,6.66,10.75,12.09,6.39,9.21,9.36,26.98,64.64,98331.36,7.18,11.09,12.31
2024-06-04 03:28:00,29.44,62.0,983.34,6.21,9.68,11.0,6.05,9.22,9.6,27.07,68.04,98338.57,7.46,10.82,11.11
2024-06-04 03:30:00,29.44,60.0,983.37,6.2,9.84,11.42,6.28,9.04,9.58,27.09,64.44,98344.57,7.51,10.25,11.24
2024-06-04 03:32:00,29.44,61.0,983.39,6.4,10.14,11.14,5.63,8.27,8.98,27.07,61.19,98348.74,6.65,10.52,11.01
2024-06-04 03:34:00,29.44,62.0,983.44,7.67,11.98,13.51,7.18,9.71,10.29,27.07,61.15,98348.88,6.69,9.31,9.82
2024-06-04 03:36:00,29.44,61.0,983.39,7.75,12.59,13.57,7.05,10.66,10.98,27.08,62.25,98352.11,7.55,11.18,12.28
2024-06-04 03:38:00,29.44,62.0,983.44,7.62,12.23,13.1,6.92,10.02,10.13,27.1,63.39,98355.09,7.71,10.89,11.34
2024-06-04 03:40:00,29.44,62.0,983.39,7.39,12.4,13.84,7.09,10.04,10.15,27.03,64.7,98357.33,8.61,13.64,14.44
2024-06-04 03:42:00,29.44,61.0,983.41,7.48,12.46,13.22,7.13,11.02,11.33,27.06,66.29,98357.52,7.78,12.05,12.72
2024-06-04 03:44:00,29.44,60.0,983.36,7.43,11.73,11.91,7.41,11.53,12.03,27.02,65.85,98354.67,8.64,12.05,12.91
2024-06-04 03:46:00,29.44,59.0,983.33,6.98,10.02,12.33,6.28,9.07,9.55,26.98,66.39,98352.1,8.98,12.76,13.5
2024-06-04 03:48:00,29.44,60.0,983.32,6.53,10.26,10.89,6.13,9.22,9.64,26.96,63.57,98349.62,7.04,10.36,11.04
2024-06-04 03:50:00,29.44,58.0,983.28,5.23,8.14,8.43,5.74,8.32,9.32,26.92,62.52,98345.78,6.14,9.24,10.02
2024-06-04 03:52:00,29.44,61.0,983.27,6.02,9.25,9.52,5.07,8.35,8.4,26.93,62.39,98343.25,6.69,8.94,9.43
2024-06-04 03:54:00,29.44,62.0,983.27,5.64,9.21,9.54,5.65,8.2,8.3,26.97,63.56,98342.28,6.12,9.41,10.0
2024-06-04 03:56:00,29.44,61.0,983.24,5.42,8.65,9.36,4.95,7.2,7.66,27.0,63.41,98338.67,6.09,9.02,9.44
2024-06-04 03:58:00,29.44,60.0,983.24,5.22,7.96,8.37,4.46,6.91,7.19,26.99,64.04,98338.15,5.34,8.04,8.62
2024-06-04 04:00:00,29.44,59.0,983.21,4.93,9.0,9.38,4.31,6.53,6.64,26.97,64.37,98336.02,5.52,7.98,8.93
2024-06-04 04:02:00,29.44,59.0,983.18,5.52,8.32,9.36,4.4,7.17,7.62,27.0,65.61,98336.02,5.44,8.48,9.34
2024-06-04 04:04:00,29.44,61.0,983.15,5.27,7.96,8.75,5.4,8.57,8.81,26.99,63.22,98331.32,5.9,8.2,8.74
2024-06-04 04:06:00,29.44,61.0,983.2,4.87,8.17,8.32,4.88,6.79,7.43,27.04,66.18,98328.62,5.94,8.94,9.86
2024-06-04 04:08:00,29.44,61.0,983.21,5.02,7.8,8.24,5.44,8.06,8.37,27.03,66.86,98328.8,6.05,8.2,8.59
2024-06-04 04:10:00,29.44,61.0,983.21,5.32,8.27,9.5,5.45,7.81,8.26,27.04,64.43,98331.69,6.39,9.15,9.62
2024-06-04 04:12:00,29.44,60.0,983.27,6.37,10.85,11.9,5.35,8.07,8.38,27.03,64.35,98336.1,6.22,9.22,9.39
2024-06-04 04:14:00,29.44,59.0,983.27,5.21,8.1,8.83,5.55,7.96,8.23,27.04,63.8,98341.15,6.02,8.12,9.15
2024-06-04 04:16:00,29.44,60.0,983.27,5.98,8.96,9.43,4.97,7.88,8.05,27.0,60.51,98342.5,5.98,8.57,9.16
2024-06-04 04:18:00,29.44,61.0,983.24,5.98,9.11,9.31,5.75,8.43,8.52,26.98,62.26,98344.14,6.98,9.68,10.04
2024-06-04 04:20:00,29.44,58.0,983.23,5.85,9.84,11.38,5.21,7.39,7.95,26.99,65.99,98342.61,7.38,10.41,10.98
2024-06-04 04:22:00,29.44,60.0,983.25,6.18,9.38,10.54,4.88,7.52,7.77,26.87,60.89,98338.37,6.81,9.71,10.61
2024-06-04 04:24:00,29.44,62.0,983.24,6.76,9.67,10.85,6.27,9.57,9.77,26.89,64.56,98338.41,6.46,9.82,10.7
2024-06-04 04:26:00,29.44,60.0,983.24,6.36,9.69,11.18,5.71,8.86,8.86,26.93,64.72,98339.46,7.41,10.18,11.19
2024-06-04 04:28:00,29.44,63.0,983.25,6.98,9.52,9.71,6.86,9.77,10.07,26.98,64.54,98339.02,6.84,8.78,10.05
2024-06-04 04:30:00,29.44,62.0,983.21,6.84,10.64,11.02,6.93,9.91,9.91,26.96,62.77,98338.97,8.59,11.42,12.12
2024-06-04 04:32:00,29.44,64.0,983.19,8.23,11.65,12.67,7.33,10.19,10.83,26.97,65.97,98339.57,8.1,11.01,11.94
2024-06-04 04:34:00,29.44,61.0,983.16,7.93,11.76,12.4,6.74,9.21,9.21,26.99,65.87,98337.62,8.54,12.5,13.6
2024-06-04 04:36:00,29.44,63.0,983.14,8.51,13.8,14.71,8.26,10.54,11.11,26.98,64.04,98331.47,8.88,12.69,13.86
2024-06-04 04:38:00,29.44,62.0,983.14,8.2,11.71,12.63,7.93,11.3,11.84,27.05,64.99,98328.75,9.6,13.69,14.31
2024-06-04 04:40:00,29.44,61.0,983.15,8.09,11.95,13.44,8.16,11.02,11.27,27.05,66.47,98329.4,9.79,13.44,14.16
2024-06-04 04:42:00,29.44,60.0,983.2,8.48,12.46,13.36,8.0,11.38,11.38,27.01,67.67,98329.65,8.79,12.24,12.74
2024-06-04 04:44:00,29.44,61.0,983.16,8.06,12.56,12.94,6.78,10.24,10.5,26.97,63.45,98328.15,8.89,12.16,12.68
2024-06-04 04:46:00,29.44,61.0,983.17,8.74,12.79,14.62,7.88,11.21,11.34,26.9,63.63,98328.12,8.04,11.66,12.38
2024-06-04 04:48:00,29.44,60.0,983.2,9.24,13.93,15.09,7.55,11.18,11.55,26.9,64.04,98329.8,8.95,12.52,13.01
2024-06-04 04:50:00,29.44,62.0,983.24,9.29,13.67,15.02,8.52,12.7,13.17,26.87,63.85,98332.91,9.31,13.69,14.19
2024-06-04 04:52:00,29.44,61.0,983.28,9.86,15.5,16.23,9.2,14.41,15.27,26.9,64.84,98335.8,10.69,15.41,16.44
2024-06-04 04:54:00,29.44,61.0,983.32,12.05,17.96,19.63,9.89,16.02,17.0,26.86,65.07,98339.0,10.51,15.58,16.29
2024-06-04 04:56:00,29.44,60.0,983.35,11.69,18.38,21.46,10.05,15.62,16.35,26.82,63.09,98342.8,11.04,15.61,16.04
2024-06-04 04:58:00,29.44,62.0,983.41,10.65,16.83,18.54,10.47,15.33,16.13,26.84,63.79,98345.82,11.49,17.08,18.61
2024-06-04 05:00:00,29.44,62.0,983.39,10.73,17.16,18.42,10.52,15.55,15.93,26.83,62.64,98346.85,11.36,16.74,19.25
2024-06-04 05:02:00,29.44,59.0,983.36,10.4,16.1,17.38,10.43,14.71,15.55,26.81,63.37,98349.59,12.56,18.26,19.26
2024-06-04 05:04:00,29.44,60.0,983.42,11.0,16.86,19.23,9.37,14.57,15.33,26.76,59.62,98349.28,11.25,16.8,17.52
2024-06-04 05:06:00,28.89,60.0,982.89,11.75,18.33,20.27,10.12,15.59,16.04,26.72,59.59,98349.84,12.34,18.08,18.95
2024-06-04 05:08:00,29.44,59.0,983.41,11.18,17.75,19.0,10.18,16.0,16.75,26.71,63.26,98349.9,11.6,17.23,18.23
2024-06-04 05:10:00,29.44,58.0,983.49,10.98,15.91,17.84,9.43,14.45,15.58,26.7,62.71,98351.44,11.51,16.01,16.61
2024-06-04 05:12:00,29.44,60.0,983.55,10.56,16.07,18.05,9.83,14.29,14.56,26.71,63.83,98356.53,10.39,15.49,17.01
2024-06-04 05:14:00,29.44,62.0,983.53,11.28,17.95,19.35,9.62,14.69,15.24,26.63,60.96,98360.93,10.94,16.84,17.58
2024-06-04 05:16:00,29.44,63.0,983.59,11.19,16.81,18.32,10.04,15.51,16.09,26.68,64.2,98364.72,12.64,18.05,18.58
2024-06-04 05:18:00,29.44,62.0,983.57,10.13,15.29,16.96,9.43,14.12,14.52,26.71,66.18,98368.8,10.68,15.66,16.6
2024-06-04 05:20:00,29.44,62.0,983.6,9.84,15.11,16.58,9.86,14.33,14.65,26.67,65.8,98368.35,10.68,15.11,15.95
2024-06-04 05:22:00,29.44,62.0,983.64,10.31,15.31,15.59,8.38,13.21,14.02,26.67,66.17,98369.97,10.09,14.34,14.81
2024-06-04 05:24:00,29.44,62.0,983.64,10.46,15.89,16.81,9.53,14.92,15.34,26.65,63.21,98371.82,10.46,15.1,15.71
2024-06-04 05:26:00,29.44,61.0,983.66,9.81,15.44,17.25,9.63,14.22,14.89,26.67,64.36,98373.41,10.74,15.66,16.51
2024-06-04 05:28:00,29.44,58.0,983.7,9.25,14.96,16.93,9.29,14.41,14.43,26.63,60.58,98374.64,10.6,15.95,17.46
2024-06-04 05:30:00,29.44,62.0,983.68,10.89,16.95,18.38,9.5,14.88,15.21,26.58,59.32,98376.05,10.59,15.22,16.02
2024-06-04 05:32:00,29.44,64.0,983.73,10.36,17.07,18.38,10.52,15.17,15.79,26.59,61.54,98379.06,12.01,16.91,18.35
2024-06-04 05:34:00,28.89,60.0,983.8,9.62,14.91,16.54,10.15,14.63,15.11,26.67,66.45,98382.54,10.99,16.18,16.91
2024-06-04 05:36:00,29.44,63.0,983.83,11.11,16.75,17.62,9.31,13.87,14.38,26.67,63.26,98385.3,10.88,15.46,15.82
2024-06-04 05:38:00,28.89,62.0,983.85,9.33,15.54,16.17,8.88,13.07,13.59,26.7,66.65,98389.94,11.18,15.46,16.45
2024-06-04 05:40:00,28.89,61.0,983.87,8.82,14.4,15.61,8.9,13.76,14.31,26.67,64.91,98392.98,10.51,15.51,16.31
2024-06-04 05:42:00,28.89,63.0,983.83,9.98,16.05,18.4,9.02,13.31,13.72,26.65,65.66,98395.68,10.24,14.58,15.34
2024-06-04 05:44:00,29.44,62.0,983.86,10.31,15.64,17.05,9.19,12.89,13.16,26.65,64.43,98395.8,10.42,15.88,16.39
2024-06-04 05:46:00,28.89,61.0,983.93,10.28,14.77,14.96,10.34,14.73,15.48,26.64,63.03,98397.5,11.55,16.48,16.81
2024-06-04 05:48:00,28.89,60.0,983.97,10.27,15.09,15.79,9.24,13.76,14.07,26.62,64.07,98401.82,11.52,16.54,17.98
2024-06-04 05:50:00,29.44,63.0,983.98,10.32,15.2,16.77,10.25,15.45,16.0,26.6,61.97,98405.33,11.71,16.44,17.18
2024-06-04 05:52:00,29.44,64.0,983.99,11.24,17.46,18.95,9.54,14.46,14.51,26.63,65.96,98409.03,12.26,17.44,18.02
2024-06-04 05:54:00,29.44,65.0,984.01,11.8,18.25,19.31,10.37,15.06,15.06,26.68,67.43,98410.19,11.75,17.0,17.85
2024-06-04 05:56:00,28.89,63.0,984.05,12.0,18.07,18.42,11.23,16.26,16.49,26.75,69.93,98413.01,14.39,20.7,21.16
2024-06-04 05:58:00,28.89,63.0,984.07,10.16,15.16,15.75,9.11,12.52,12.96,26.73,67.82,98414.53,12.61,18.06,18.73
2024-06-04 06:00:00,28.89,60.0,984.11,9.57,13.62,15.07,9.3,13.84,14.07,26.74,68.98,98417.63,11.25,15.19,15.88
2024-06-04 06:02:00,28.89,63.0,984.17,8.11,12.77,14.89,9.16,13.42,13.84,26.64,63.73,98420.19,10.14,14.55,14.94
2024-06-04 06:04:00,28.89,63.0,984.22,8.74,14.63,15.96,9.15,13.91,14.4,26.6,64.19,98425.76,10.21,14.78,15.84
2024-06-04 06:06:00,28.89,59.0,984.28,8.41,13.16,13.96,8.3,11.91,12.11,26.65,66.9,98430.35,9.39,14.04,15.11
2024-06-04 06:08:00,28.89,62.0,984.32,8.2,12.19,13.07,7.43,11.46,12.05,26.51,61.64,98437.94,9.41,13.86,14.68
2024-06-04 06:10:00,28.89,59.0,984.36,8.2,12.44,13.91,7.6,11.66,11.77,26.48,63.69,98444.16,9.57,13.54,14.24
2024-06-04 06:12:00,28.89,63.0,984.45,7.51,13.65,15.05,7.32,10.63,10.9,26.44,60.73,98449.88,9.2,13.96,14.3
2024-06-04 06:14:00,28.89,63.0,984.48,8.48,12.05,12.82,7.89,12.02,12.06,26.48,64.66,98455.97,8.75,13.09,13.54
2024-06-04 06:16:00,28.89,63.0,984.48,8.2,13.2,14.26,8.09,11.78,12.16,26.54,67.02,98458.22,8.9,13.36,14.19
2024-06-04 06:18:00,28.89,62.0,984.46,8.67,13.37,14.4,7.46,11.09,11.2,26.57,67.45,98460.85,8.85,13.55,13.85
2024-06-04 06:20:00,28.89,62.0,984.49,8.74,13.17,14.7,7.57,11.48,11.63,26.62,68.29,98459.09,9.25,13.06,13.78
2024-06-04 06:22:00,28.89,63.0,984.47,8.37,13.37,14.3,7.44,10.98,11.71,26.57,63.55,98457.29,9.01,12.98,13.58
2024-06-04 06:24:00,28.89,64.0,984.47,7.6,12.4,14.02,7.51,11.02,11.35,26.63,66.04,98457.06,9.89,13.3,14.02
2024-06-04 06:26:00,28.89,61.0,984.46,9.07,13.12,14.72,7.28,12.12,12.39,26.67,66.28,98457.72,8.9,13.64,14.31
2024-06-04 06:28:00,28.89,62.0,984.49,9.06,14.36,15.43,7.7,12.47,12.89,26.68,65.51,98457.45,8.29,12.49,13.26
2024-06-04 06:30:00,28.89,63.0,984.5,9.45,14.34,14.88,8.05,12.51,12.82,26.69,66.11,98459.65,9.18,13.44,13.96
2024-06-04 06:32:00,29.44,63.0,984.57,8.9,12.26,13.62,9.35,12.73,12.95,26.7,68.1,98464.29,9.84,14.36,14.6
2024-06-04 06:34:00,29.44,64.0,984.64,10.88,16.87,18.32,9.02,12.89,13.05,26.74,67.98,98469.33,10.4,15.54,16.39
2024-06-04 06:36:00,29.44,62.0,984.65,9.33,15.24,15.74,8.48,12.36,12.52,26.8,68.63,98473.95,10.64,16.14,17.34
2024-06-04 06:38:00,29.44,64.0,984.66,10.93,15.72,16.96,9.61,14.12,14.64,26.75,62.68,98475.18,10.19,15.54,15.9
2024-06-04 06:40:00,29.44,63.0,984.71,10.53,16.66,17.67,9.53,13.4,13.51,26.78,65.18,98480.07,10.59,17.05,17.89
2024-06-04 06:42:00,29.44,63.0,984.75,9.93,15.25,16.24,8.85,13.43,13.54,26.8,66.53,98483.81,11.65,17.21,17.59
2024-06-04 06:44:00,29.44,61.0,984.8,10.09,15.44,16.76,9.23,13.68,14.19,26.78,67.72,98487.13,10.62,15.6,16.1
2024-06-04 06:46:00,29.44,60.0,984.87,9.56,13.79,14.71,8.38,11.96,12.04,26.77,65.58,98491.97,10.4,16.54,17.12
2024-06-04 06:48:00,29.44,62.0,984.92,10.78,16.44,17.28,8.89,13.75,14.15,26.73,63.49,98497.55,10.55,15.12,16.19
2024-06-04 06:50:00,29.44,63.0,984.98,11.4,17.28,18.98,10.15,15.05,15.25,26.77,64.66,98504.65,11.76,16.34,16.88
2024-06-04 06:52:00,29.44,62.0,984.97,11.52,16.98,18.0,10.6,16.36,16.81,26.79,64.83,98507.52,11.59,16.6,16.8
2024-06-04 06:54:00,29.44,60.0,984.97,12.27,18.88,20.59,10.44,15.89,16.43,26.78,66.11,98510.78,11.96,17.26,18.24
2024-06-04 06:56:00,29.44,62.0,985.02,14.24,21.43,23.09,13.4,19.79,20.51,26.71,62.86,98513.9,13.74,19.58,20.84
2024-06-04 06:58:00,29.44,63.0,985.02,15.69,23.21,23.98,14.23,21.98,22.7,26.68,63.79,98515.96,15.45,23.04,23.89
2024-06-04 07:00:00,29.44,62.0,985.06,15.47,24.22,25.69,14.54,21.0,21.89,26.68,67.11,98517.84,17.44,25.14,25.88
2024-06-04 07:02:00,29.44,61.0,985.07,14.54,22.07,22.86,12.25,17.75,17.88,26.66,64.93,98518.77,16.49,24.06,24.68
2024-06-04 07:04:00,29.44,62.0,985.09,15.07,23.0,24.79,13.71,19.93,20.45,26.68,64.7,98519.04,16.5,23.46,24.26
2024-06-04 07:06:00,29.44,60.0,985.11,14.69,22.17,23.91,13.75,20.91,21.65,26.7,64.46,98522.0,15.81,22.24,23.0
2024-06-04 07:08:00,29.44,61.0,985.16,14.27,22.36,23.84,13.98,20.47,20.8,26.7,63.53,98523.44,15.51,21.54,21.92
2024-06-04 07:10:00,29.44,62.0,985.18,14.76,22.88,24.6,14.04,20.77,21.17,26.74,65.52,98527.78,15.89,23.16,24.2
2024-06-04 07:12:00,29.44,62.0,985.2,13.63,20.98,22.0,13.78,19.22,19.68,26.75,68.34,98531.34,15.08,22.56,23.11
2024-06-04 07:14:00,29.44,60.0,985.19,13.58,20.85,22.05,13.47,19.3,19.91,26.76,66.97,98532.67,16.0,22.62,23.91
2024-06-04 07:16:00,29.44,62.0,985.22,13.26,19.39,20.33,12.85,18.76,19.25,26.66,62.9,98532.99,14.66,22.22,23.52
2024-06-04 07:18:00,29.44,61.0,985.2,15.26,22.13,23.23,13.55,21.04,21.65,26.7,65.52,98535.52,14.92,21.41,22.19
2024-06-04 07:20:00,29.44,59.0,985.2,13.89,19.16,19.88,12.07,17.6,18.82,26.72,60.24,98533.58,14.3,20.96,22.02
2024-06-04 07:22:00,29.44,61.0,985.23,14.67,21.67,23.64,13.67,20.3,20.96,26.76,64.2,98533.32,15.98,22.82,24.31
2024-06-04 07:24:00,29.44,62.0,985.22,15.24,23.24,23.87,14.4,21.8,22.31,26.83,66.15,98535.0,15.88,24.44,26.44
2024-06-04 07:26:00,29.44,61.0,985.32,15.62,23.0,24.28,15.02,22.05,22.68,26.91,66.31,98537.47,16.65,25.24,26.38
2024-06-04 07:28:00,29.44,59.0,985.25,15.13,24.76,27.36,15.07,22.89,23.39,26.93,63.36,98539.49,16.89,24.9,26.14
2024-06-04 07:30:00,29.44,60.5,985.3,18.2,28.48,30.6,16.43,25.81,26.68,26.98,64.75,98540.38,17.38,26.95,27.36
2024-06-04 07:32:00,29.44,60.0,985.32,15.93,25.73,27.54,15.87,24.29,25.08,27.03,63.82,98540.91,17.02,26.34,27.5
2024-06-04 07:34:00,30.0,58.0,985.36,16.98,26.09,28.04,15.93,25.62,26.73,27.03,61.91,98542.23,16.59,24.16,24.86
2024-06-04 07:36:00,29.44,55.0,985.33,17.06,26.04,28.28,15.95,25.25,26.08,27.08,61.5,98542.61,17.85,26.9,28.39
2024-06-04 07:38:00,29.44,58.0,985.36,17.54,27.27,29.12,15.76,22.95,23.98,27.18,65.29,98544.7,19.54,28.9,30.41
2024-06-04 07:40:00,30.0,59.0,985.36,16.7,26.55,28.12,15.35,22.86,23.57,27.17,63.74,98546.13,17.32,26.31,27.89
2024-06-04 07:42:00,30.0,60.0,985.36,17.81,27.2,28.09,16.49,25.51,26.6,27.21,63.41,98545.55,16.4,24.4,26.71
2024-06-04 07:44:00,30.0,58.0,985.37,16.88,24.98,26.18,14.68,22.96,23.34,27.33,63.51,98542.03,17.48,25.82,26.99
2024-06-04 07:46:00,30.0,59.0,985.36,16.96,26.38,29.09,15.45,23.66,24.7,27.44,61.87,98540.46,16.41,23.94,25.15
2024-06-04 07:48:00,30.0,57.0,985.37,15.05,23.53,24.98,14.37,21.65,21.81,27.53,60.58,98539.72,16.3,23.95,25.79
2024-06-04 07:50:00,30.0,58.0,985.38,15.12,22.24,23.86,14.19,20.42,20.86,27.65,60.63,98539.58,16.55,23.72,24.65
2024-06-04 07:52:00,30.0,56.0,985.33,14.75,21.89,24.4,13.1,20.85,21.79,27.74,61.82,98541.74,14.61,21.74,22.88
2024-06-04 07:54:00,30.56,60.0,985.37,14.07,21.0,22.47,13.44,19.53,20.18,27.83,62.45,98542.45,15.89,22.94,23.11
2024-06-04 07:56:00,30.56,57.0,985.39,13.52,21.17,22.7,12.65,19.63,19.81,27.88,60.75,98540.65,15.0,21.82,23.31
2024-06-04 07:58:00,30.56,56.0,985.37,14.63,21.09,21.93,12.75,18.45,19.05,27.99,61.84,98541.13,14.66,20.65,21.66
2024-06-04 08:00:00,30.56,55.0,985.38,13.78,20.65,22.91,12.25,18.04,18.22,28.1,59.38,98543.65,13.65,19.01,20.58
2024-06-04 08:02:00,30.56,55.0,985.33,12.62,19.02,20.82,12.0,18.68,19.29,28.19,57.71,98543.51,12.99,19.8,20.51
2024-06-04 08:04:00,30.56,56.0,985.35,13.48,20.71,24.15,12.16,17.35,18.07,28.31,59.6,98544.22,13.9,20.05,20.85
2024-06-04 08:06:00,30.56,53.0,985.32,13.09,17.8,19.22,12.44,18.75,19.09,28.4,59.4,98545.67,13.3,19.23,20.12
2024-06-04 08:08:00,31.11,54.0,985.36,13.09,20.79,24.19,11.66,17.49,18.26,28.5,61.06,98544.74,13.58,20.25,20.94
2024-06-04 08:10:00,31.11,52.0,985.42,12.61,19.17,20.66,11.64,17.62,17.98,28.61,60.31,98543.11,13.59,19.76,20.71
2024-06-04 08:12:00,31.11,52.0,985.4,13.14,18.46,20.43,12.17,18.63,19.46,28.74,59.87,98546.6,13.04,18.05,18.44
2024-06-04 08:14:00,31.11,55.0,985.45,11.59,17.62,18.95,11.65,16.35,16.49,28.86,58.49,98548.43,13.2,19.32,20.82
2024-06-04 08:16:00,31.11,53.0,985.46,11.11,16.19,17.36,10.62,15.7,16.25,28.95,58.21,98549.05,12.74,17.36,17.68
